Id,RoofStyle__3,LotShape__1,Neighborhood__5,Exterior2nd__14,Neighborhood__6,Neighborhood__11,RoofStyle__2,GarageType__4,MoSold__7,Condition1__7,Neighborhood__7,Exterior2nd__13,Foundation__3,Electrical__3,Neighborhood__8,SaleType__2,HouseStyle__4,MSSubClass__1,Exterior2nd__4,Fence__1,MSSubClass__4,Neighborhood__17,Neighborhood__21,Condition1__6,Exterior1st__5,LotShape__2,BldgType__1,LotConfig__4,Exterior2nd__7,Neighborhood__1,MoSold__4,MSSubClass__11,LotConfig__2,BsmtFinType1__6,SaleType__4,Exterior1st__9,BldgType__3,Neighborhood__22,Electrical__1,Condition1__2,MSZoning__4,GarageType__5,Neighborhood__9,LotShape__3,MoSold__1,BsmtFinType1__5,Neighborhood__16,BsmtFinType1__3,Condition1__1,Exterior1st__3,Exterior1st__11,HouseStyle__1,Condition1__4,BsmtFinType1__4,Condition1__5,Neighborhood__15,MSSubClass__10,GarageType__3,GarageFinish__1,MasVnrType__1,Neighborhood__3,MasVnrType__3,Exterior1st__1,Foundation__4,MSSubClass__3,Neighborhood__12,SaleCondition__3,MSSubClass__8,Fence__2,Condition1__3,MSSubClass__14,MoSold__2,Exterior1st__2,SaleType__6,SaleType__7,Exterior2nd__8,Neighborhood__13,Exterior2nd__12,Electrical__2,RoofStyle__1,MoSold__5,SaleType__3,Neighborhood__18,GarageType__2,MoSold__11,SaleCondition__2,Exterior1st__6,GarageFinish__3,HouseStyle__5,Exterior2nd__1,HouseStyle__2,SaleType__5,Neighborhood__20,GarageFinish__2,Exterior2nd__2,MoSold__6,Foundation__1,LotConfig__3,MoSold__10,MSSubClass__7,BsmtFinType1__1,Exterior1st__4,Foundation__2,MSSubClass__9,HouseStyle__6,Exterior2nd__3,Exterior2nd__11,Exterior2nd__10,SaleCondition__1,MSSubClass__12,BsmtFinType1__2,HouseStyle__3,Exterior2nd__6,MSZoning__1,MasVnrType__2,Exterior1st__8,Neighborhood__19,MoSold__8,MSZoning__2,Exterior1st__7,MSSubClass__5,Exterior2nd__5,MoSold__3,MasVnrType__4,SaleCondition__4,MSZoning__3,BldgType__4,MSSubClass__6,GarageType__1,Neighborhood__10,MoSold__9,Neighborhood__4,Exterior2nd__9,LotConfig__1,Neighborhood__14,MSSubClass__15,BldgType__2,SaleType__1,SalePrice,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.345838935721968,-1.3363637817270237,2.007852210140965,-0.7495965715855928,-0.15010170958745198,1.3516643768043548,0.39663460295440284,1.8537365808832906,-1.5053210360492517,-0.6725926648118854,1.7931149135184128,-0.4346002959127289,-0.9481166908628018,-0.7391281956252621,1.5120963336337399,-0.8195527829289302,-0.6960617840285234,-1.235656517883477
1246,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.089544447235973,0.8019726596902419,0.29830974875334865,-0.8716114958079375,0.308093210838254,-0.47013536037758097,-1.0724579722592833,-0.7252432779743707,-0.04700481806184297,1.076608074795589,0.540616955492118,-0.49515630836676117,-0.1018274074603691,0.3898282237322408,-0.1899316531600099,-0.9990855928861377,-0.5701155090899143,1.563504446937519
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.136191879981927,1.4094255085918477,-1.8430941900880369,0.3573002867574328,-0.4276599045946622,-1.1992386250175373,-1.0646257321409545,0.9283162520619596,0.5568110505168157,0.9647677622730608,0.0012842494884624592,-0.4360223646324449,0.24446666117977117,-0.006225250036791756,0.38613579223578015,-0.02019640328110174,-0.009448755832730882,-0.17394125596899238
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12.042971193457888,-0.693604289436876,-0.08587503757583072,0.833011328979133,1.246404934101226,0.8918175950791554,1.114993604676166,-0.7339058824483599,0.6403838363228544,-1.2125421632864484,-2.176559839663112,0.6808212532379891,-0.3592014719947706,0.3730870173977919,0.34897755855314033,0.5670010046642798,-0.1478699912864528,1.078351090591486
1249,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.771443882099636,-1.9870393227472123,3.536133790092842,3.047848586607986,-3.796559649367648,1.1277341735262276,-0.844911125407714,-0.8381038426655201,-0.3247347869199895,-1.5454764764226343,0.6049174589964442,0.49059317439950906,0.5409444184603409,-1.1487406674904446,1.217329634939572,-0.44037944480810165,-0.22779682167771886,-0.36591823492679726
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.686887175419702,-3.7384043492259864,0.4458528817077878,-0.5789582456259147,0.17227413590181992,-0.16073414688814747,-0.13770840845188628,1.0546201160688393,-0.12164393322547713,-0.38687291900718135,-0.1084134680139898,-0.023046704603282144,-0.6475867424694158,0.34963606309830725,0.5397339001936838,0.034953289361938526,0.06611242462792645,-0.43705215114923146
1251,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.404927602627597,3.1456221235833293,2.2167465355362874,-0.34400445207907965,-0.07792226543957974,-0.19546236735824296,1.2273222728555846,-1.793518670239452,-0.5318980452143424,0.02790415128751363,1.679748675972899,-1.2082891029290383,-0.3044609207730494,-1.115155063655674,0.00018004605627234234,0.9060177078411139,1.0164530360905286,-0.8301999598098755
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12.053801032483948,1.8847021365746712,-1.5899061573950732,0.4244832546026923,-0.5409595295398791,0.06133997542666188,0.048130728209066755,1.5982009146429232,-0.20909369995440605,0.36663329102401465,0.15129850907446885,-1.4188873571316845,-0.15102192648753787,-0.9626208103689855,-0.286475352823252,-0.8103716973840244,-0.07001447036563867,-0.16695326003017266
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.775297421715827,-3.0985421081161606,-0.4422684046761002,-0.10271634782028181,0.6074625585934044,-0.4244912193748794,0.4737372249611704,-0.3751725421501146,0.6889309617577043,-0.6182593152047225,-0.08345584001517511,0.22523729680609753,0.1065427136388214,0.3341108939557552,0.4373867630960521,-0.45240793987143235,-0.22227176630849163,-0.07708735657970187
1254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.59133844767558,2.7580802326899607,1.9695797786955829,-0.8417591797340291,-0.020693911908958883,1.614491473453969,-0.059620018161886223,0.2385354955029038,-0.569318758574923,0.44256436298464963,1.6659242192187638,1.9796487978571218,-1.0502820349237383,-0.04908565789310138,0.6612016164575135,-1.1392075289285732,-0.23470302079883243,-0.04679975883759395
1255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.016128107502663,1.8127916056224078,-1.2457471199703603,0.17309864078570594,-0.7056918233792976,-1.1667347346420776,0.3594351020116417,0.30080947190008084,0.129489690938996,-0.06554093480601496,0.8795061738771099,-0.3127136052905306,0.40812149489545796,-0.11794555157409631,-0.47616988274921845,-0.7065128901029698,-0.37618618119549996,-0.30683579750298584
1256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,11.755879486687114,-2.7392307257974324,1.2124027354020364,0.6537714398548607,-0.035575314663497656,-0.6695819608834399,2.178873209472693,1.588978324108778,-1.6004126418001752,1.5615586126293879,0.2742511020210855,0.6470538284927029,0.09024914480672194,-0.5904512206900415,0.5302823035960426,-0.29199877125521656,-0.2881336989086845,-0.09321509579418746
1257,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.616528611893466,4.282437732918095,0.10527282453419537,0.6843270081509166,0.602146405873668,1.9183088013926577,0.32419812750119753,-0.6941856244659795,-1.3123722863747602,0.04434405849042909,-1.172400840666328,0.03318926784577581,-0.44081964115239164,0.7847438980091112,-0.7380752216442408,0.5282095178255822,0.5074721585742058,-0.2601425786308808
1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.511934974596555,-4.440044949420793,-0.8922916328866228,-1.446039215096614,-0.7589625337888044,0.07604028954829103,1.1675898924358545,0.056984728548228544,-0.06898675475088337,-0.13942122309727742,0.18287653251347102,-0.6750624470459435,-0.9711824128804402,0.7909373703613393,-0.6137646292586816,0.8311211320170057,0.9617831923835061,0.7144310510777812
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.154784614286669,1.3053267769469523,-3.1968637943393214,0.6919726935515133,0.03812277589740683,0.8071671726645442,-0.10258572453877525,-0.33143946088346354,0.12848058069696364,0.3761271157155394,-0.5065203887147417,1.3603629475328995,-0.1666346437433376,0.766220615575943,-0.7385293301424808,-0.012504616841712494,0.006313613499977047,-0.26315108067842125
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.925041738291693,-1.5559285499380693,-0.2774281990221005,-1.0343736513807351,-0.08955210973962142,-0.2775257730544137,-0.1190465547431527,-0.086984320769997,0.4836943549181679,-0.0449868641765146,-0.049157854768980803,0.1810810073611169,-0.5728470212414019,0.610027467476679,0.6676534996977485,-0.32358136549977573,-0.40250945618886036,1.0266485088045014
1261,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.106257835094581,0.7795533526513806,-0.019877436085788316,0.18838283155001426,1.0232388231191984,-0.41510814025905635,-0.15232488923892049,-1.5031982073020957,1.0909794922161542,0.8014603367750797,1.110169251424421,-0.47660797461764953,1.2367943383217757,0.6457129306901894,-0.33865290327058456,0.01774536336055955,-0.373385429638405,0.60000852796331
1262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.766799946849089,-3.1618202355400493,-0.2491425388799854,-0.15777053563726573,0.3242015038156745,0.42791285979343197,1.0932746358286813,0.07678197504221317,0.711933258348583,-0.4261070734318497,-0.08181136487516392,-0.7440276338423449,-0.3376304161290811,-0.11105680750854408,-0.1162437523810613,0.5690190659786322,0.5073543654798331,-0.18750929428015603
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.992266613576145,-0.14433925488660113,2.664284039848359,-0.35317089581054206,1.0091343512895938,-0.4195754978896872,-0.27577362183984694,-1.4640705620290635,0.1232085253206409,0.5326448675033414,1.1606396179126357,0.6294647426137482,-0.8208549261968359,-0.28934333761955733,-2.645408004003357,-0.16826866314087072,-0.08223027870050786,-0.4042905516576116
1264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.103491596905933,-1.5543174945586702,2.291222144146686,-0.5763045408563231,-0.5004409104600928,0.06091498696739922,0.5627091890743381,1.5879206029860318,-0.32036576935123606,-0.16064595422370034,1.307657305135389,-0.4882882856684513,-0.12511874067300036,0.0383936856737928,-0.7942994499679867,1.2829241500713142,0.6240531626923721,0.3574220463535017
1265,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.106257835094581,0.8562588516429783,-2.603074672216184,0.44467718056469563,-0.7041618439285101,-1.2614330570568228,0.022193714617750528,-0.23300278752530104,-0.31250169374322917,0.05478461412549579,0.5303637818671146,0.14559575286927381,0.7779119463033594,0.17963925533972078,0.586366231116258,0.6377269432229487,0.4520288775776022,0.34076715996185086
1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12.12215284831553,1.286588952660827,-2.1189593381587177,0.45160671249703704,-0.6451646005059826,-1.6678953102112573,-1.144858484493743,0.7153972273311793,-0.8687818559923739,0.2299933634906306,-0.24324165245320725,0.03453939611310153,0.8406428255493295,0.848242329799706,0.08103756385061044,-0.22420265096447115,-0.17829267538400012,0.22440084399964005
1267,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.711784520403116,-1.6583301819606993,3.4787133904634757,0.5423671027187515,0.6696046313924798,-1.1304939917233785,0.039242299286305696,1.4426755644702318,-0.5025123893922072,-1.0007845375579445,1.1584642428042264,0.6428427029398902,0.28971082217179067,-0.5493830526759581,-0.3416980031773185,0.23046057610796497,0.08572329064278832,-0.47361278747064234
1268,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.843973993864074,6.173427730736578,-0.2564361484252834,0.4190158865667756,-0.9211509226923528,0.4836504195766461,1.384052712425731,-0.4877169121982406,1.1855580251802085,-0.0497058555185771,0.4848061493755073,1.263284248276878,-1.397374594970078,-0.8234912769570387,0.22901339664470208,1.0662484041074376,0.3669292162379094,-1.5859361543873847
1269,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.850557278777304,5.000157782594962,4.7232426407529875,-3.7313268068050576,-1.5899152617830858,0.4219597741633801,0.6583474818404511,-0.09476085038733292,-2.0783026215061775,-0.37492915147105854,-1.243205469852416,0.43883379282356566,0.1836847821002778,0.7728434155038137,-0.020738542085947123,0.042050090241914355,-0.017677044295676025,2.436418798359267
1270,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.87757552297847,-2.089528578984082,1.3966787076501495,0.4945275062474252,0.8247536187177569,-0.25075182552969555,-0.13280282325356813,1.0149187381462828,0.09616115161510766,-0.5631876449592645,-0.686305716496737,-0.30717636876208265,0.23178004241784225,0.25172495981962073,0.13001344478397844,-0.03084279473137176,0.1594015658488588,-0.6832939599580553
1271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.468440756144116,0.8434255656886354,-1.6810794359032208,0.3548494854431659,1.0140188870612608,3.7605988104196317,1.557151579189398,-1.7579032214288763,-0.10653376567250787,0.07794254330825937,0.8735222758364147,0.7644596921538578,-0.28947159893375696,-0.0739282245392143,1.7219578644483726,0.7240449954991567,0.5390538389424107,-0.5187520472073776
1272,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.132162346145597,-0.27581926200292306,1.1935832151697847,-0.9373102518088328,-0.404551799769507,-0.04892227171155538,1.2506449131503057,0.14500107594613953,0.36067885572296104,-0.5058910696672835,0.8040546984468363,-0.3002565130038981,-0.7494660184383463,-0.2887956142392906,0.2639352346794343,-0.14988159210366317,0.11968010457231418,0.2774605676799576
