Id,GrLivArea,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,YrSold,SalePrice,RoofStyle__1,RoofStyle__2,RoofStyle__3,RoofStyle__4,GarageFinish__1,GarageFinish__2,GarageFinish__3,SaleType__1,SaleType__2,SaleType__3,SaleType__4,SaleType__5,SaleType__6,SaleType__7,BldgType__1,BldgType__2,BldgType__3,MasVnrType__1,MasVnrType__2,MasVnrType__3,MasVnrType__4,MoSold__1,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,GarageType__1,GarageType__2,GarageType__3,GarageType__4,GarageType__5,GarageType__6,LotConfig__1,LotConfig__2,LotConfig__3,LotConfig__4,Exterior2nd__1,Exterior2nd__2,Exterior2nd__3,Exterior2nd__4,Exterior2nd__5,Exterior2nd__6,Exterior2nd__7,Exterior2nd__8,Exterior2nd__9,Exterior2nd__10,Exterior2nd__11,Exterior2nd__12,Exterior2nd__13,Exterior2nd__14,Fence__1,Fence__2,Fence__3,LotShape__1,LotShape__2,LotShape__3,SaleCondition__1,SaleCondition__2,SaleCondition__3,SaleCondition__4,Foundation__1,Foundation__2,Foundation__3,Foundation__4,Foundation__5,HouseStyle__1,HouseStyle__2,HouseStyle__3,HouseStyle__4,HouseStyle__5,HouseStyle__6,Neighborhood__1,Neighborhood__2,Neighborhood__3,Neighborhood__4,Neighborhood__5,Neighborhood__6,Neighborhood__7,Neighborhood__8,Neighborhood__9,Neighborhood__10,Neighborhood__11,Neighborhood__13,Neighborhood__14,Neighborhood__15,Neighborhood__16,Neighborhood__18,Neighborhood__20,Neighborhood__21,Neighborhood__22,Neighborhood__23,BsmtFinType1__1,BsmtFinType1__2,BsmtFinType1__3,BsmtFinType1__4,BsmtFinType1__5,BsmtFinType1__6,Exterior1st__1,Exterior1st__2,Exterior1st__3,Exterior1st__4,Exterior1st__5,Exterior1st__6,Exterior1st__7,Exterior1st__8,Exterior1st__9,Exterior1st__10,Exterior1st__11,Exterior1st__12,Electrical__1,Electrical__2,Electrical__3,Condition1__1,Condition1__2,Condition1__3,Condition1__4,Condition1__5,Condition1__6,Condition1__7,Condition1__8,MSZoning__1,MSZoning__2,MSZoning__3,MSZoning__4,MSSubClass__1,MSSubClass__2,MSSubClass__3,MSSubClass__4,MSSubClass__5,MSSubClass__6,MSSubClass__7,MSSubClass__8,MSSubClass__9,MSSubClass__10,MSSubClass__11,MSSubClass__12,MSSubClass__13,MSSubClass__14
1342,-0.7014461461895182,0.007575749295092717,1.2129885104006517,0.10827842138971756,-0.5513116922112486,1.1232953558411631,0.9849640731828232,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.4368063643664444,0.9430332582401921,0.17131997764087686,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,0.9486448560751894,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,1.1249389384486044,0.5086231092837995,0.7448286142778212,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.951186847493474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1343,2.1000132863699053,0.2474333491266997,0.0740289025985615,1.7425427939177485,-0.5513116922112486,1.089617284099102,0.8893937690048063,0.5562073163126237,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.9445692413510638,0.9430332582401921,0.7693619141242832,1.4965578077724069,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,0.6161616349029561,0.811426330661702,1.3951812572730644,1.041475379791241,0.5086231092837995,1.1213832104618904,0.2863951956610853,0.2836329944327664,-0.6364364329148839,12.339295865674437,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1344,1.420227869559277,-0.5321038503260229,-0.4050196176274564,0.10827842138971756,0.35144262859288555,-1.4025600248134027,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.21432485435500875,-0.09387661394246234,0.37535781479403896,1.1228722206399229,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,-0.7002871898924146,2.10007915008054,0.811426330661702,0.8272934088352843,-2.004944511202518,0.5086231092837995,-0.4962104773710824,-1.0366852709861334,-1.036727496892181,0.8768126199063789,12.08391066125752,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345,0.20670468408092985,1.1468993484952257,0.5296127457193974,0.9254106076537328,-0.5513116922112486,1.2243295710673456,1.0805343773608402,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-0.7161140504339267,0.9430332582401921,-1.1865870075508576,1.089136716246018,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,1.358120392491748,0.811426330661702,0.8272934088352843,1.2084024971059677,0.5086231092837995,0.02354093708016785,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.956559451195819,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1346,-1.1103795609896614,-0.9518546500313352,-0.8157832909968212,-1.5259859511383134,-1.4540660130153829,-1.6719845987498898,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.02316706537256379,-0.09387661394246234,-0.3704356589382089,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-2.3492192358600192,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,0.8328164831478331,-0.931882899526961,-0.6765323966704957,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.594514668510039,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0.30761033188875736,0.0375579492740436,1.872372301862,0.9254106076537328,-0.5513116922112486,0.9549049971308586,0.6982531606487724,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,2.502377411391256,1.5359636510155028,0.9430332582401921,1.5081196003684911,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,-0.8677558802746281,0.811426330661702,0.25940556039750445,0.8745482624765146,0.5086231092837995,0.4160062908494793,0.2863951956610853,0.2836329944327664,-0.6364364329148839,12.278397958261776,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0.8971117480292237,0.2474333491266997,0.040281951256277364,0.10827842138971756,0.35144262859288555,-0.2575055855833329,-1.0220123145555329,1.8413152738584213,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.32782479156333544,0.9430332582401921,-0.7292608208282527,1.426491760185066,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,1.6372882155409283,-0.7002871898924146,1.358120392491748,0.811426330661702,1.3951812572730644,-0.6277957933560242,0.5086231092837995,0.28872023016754045,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.049424683420913,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1353,-0.5368106155556942,-0.9518546500313352,-0.8157832909968212,0.10827842138971756,3.0597055910052884,-1.0994573791348548,0.7938234648267893,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.8057192640194478,-1.130786486125117,-0.9825491703976954,0.2120136020044927,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,0.9162800418051962,0.5086231092837995,0.9994007356416992,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.812296455066814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1355,1.2927681039072842,0.2474333491266997,0.3221217245758223,0.9254106076537328,-0.5513116922112486,1.0222611406149804,0.7938234648267893,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.07241182911865869,0.9430332582401921,-0.2578630591295677,1.4654173421780332,1.1890266959052078,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,0.6161616349029561,0.811426330661702,0.8272934088352843,0.9580118211338778,1.9491291180945602,2.139671695917401,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.367345048436393,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1356,1.4388157520501923,2.166294147779556,0.2894293654629845,0.9254106076537328,0.35144262859288555,-0.05543715513096768,0.4115422481147215,0.510582181725199,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-1.1880348419843376,-0.09387661394246234,0.5512525019950409,1.011285552260084,-0.7818702147698637,-0.25135265844614885,2.9061396546502363,-0.7240360600768456,1.6372882155409283,0.9486448560751894,1.358120392491748,0.811426330661702,0.8272934088352843,-0.3774051173839344,0.5086231092837995,0.2728094725822981,0.2863951956610853,0.2836329944327664,-1.3930609593255154,12.04355959836804,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1357,-1.2909475623299844,0.42732654900040495,0.10092100444944417,-0.7088537648742979,-0.5513116922112486,-0.12279329861508945,-0.830871706199499,-0.08254456791132311,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.30990374884623123,-1.130786486125117,-0.6096524335315714,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,-0.4608686760412977,-0.931882899526961,-0.9098901745873836,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.608244735642321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1358,-0.7970409704285127,0.42732654900040495,0.9076840599759244,-0.7088537648742979,0.35144262859288555,0.04559706009521495,1.1761046815388572,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.3292801080638191,0.9430332582401921,0.04467580285615553,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.25940556039750445,-0.2522097793978895,0.5086231092837995,0.34175608878501496,0.2863951956610853,0.2836329944327664,1.6334371463170103,11.917730355182512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1359,0.517387862857662,0.4573087489793559,-1.8395286977318939,0.10827842138971756,-0.5513116922112486,1.0222611406149804,0.7938234648267893,1.0656879858722,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-0.632482517754107,0.9430332582401921,-1.0423533640460358,1.2863596650103846,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,0.9580118211338778,0.5086231092837995,0.02354093708016785,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.086731521684554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1363,0.9555308072863871,0.42732654900040495,0.9013565065992464,-1.5259859511383134,-1.4540660130153829,-1.6719845987498898,1.1283195294498487,-0.5768168592750915,-0.626310254923413,2.6175599727179484,-0.477782571891041,-1.6461639968608706,-0.5329522606623641,-0.7549429763209858,-0.09387661394246234,0.7588082328922231,0.3858812015730791,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,1.6372882155409283,-0.7002871898924146,0.6161616349029561,0.811426330661702,1.3951812572730644,-2.380530525160653,-0.931882899526961,-0.35831724496564865,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.560772327227411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1364,0.08986656556660319,0.42732654900040495,-0.15692679565019566,0.10827842138971756,-0.5513116922112486,1.2243295710673456,1.1283195294498487,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-1.0506401811532051,0.9430332582401921,-1.5805911068811018,1.2655993546141355,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,-0.12579712268583607,0.811426330661702,1.3951812572730644,1.2501342764346492,0.5086231092837995,-0.018887749813811763,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.963574241653712,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1365,-0.4730807327296979,-2.1511426491893704,-1.559270812756519,0.9254106076537328,-0.5513116922112486,1.1906514993252848,1.0327492252718318,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-1.0984296283988166,0.9430332582401921,-1.918308906307025,0.7569717499060321,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,-1.047334162167881,0.9486448560751894,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,1.166670717777286,0.5086231092837995,0.2356843715500659,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.878630514504517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1366,0.78558445308373,0.4573087489793559,-0.4203112049544289,0.9254106076537328,-0.5513116922112486,1.0222611406149804,0.7938234648267893,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-0.4592457714887663,0.9430332582401921,-0.8840481455651343,1.4316818377841285,1.1890266959052078,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,0.6161616349029561,-0.8511082254158157,-0.8763701364780554,0.9580118211338778,0.5086231092837995,1.2062405842498496,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.283038316285214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1367,1.0936122200760456,0.1275045492108962,0.022353883355688903,0.9254106076537328,-0.5513116922112486,0.9885830688729196,0.7460383127377809,0.6246450181937608,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-0.2830221847705749,0.9430332582401921,-0.6448313709717718,1.5562437001616232,1.1890266959052078,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,0.6161616349029561,-0.8511082254158157,-0.8763701364780554,0.9162800418051962,0.5086231092837995,0.8084716446187906,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.170450649220747,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1368,0.2571575079848436,-1.491534249652451,-1.6950495622977402,-0.7088537648742979,0.35144262859288555,0.2476654905475802,-0.3052350332204057,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.6294956773012563,0.9430332582401921,-0.4935619399789102,0.6272198099294751,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,1.6372882155409283,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.8272934088352843,-0.0018191034257997027,-0.931882899526961,-0.5280319925415671,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.751950239425476,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,-1.4077856808443112,0.2474333491266997,-1.2283925007677172,0.10827842138971756,-0.5513116922112486,1.1232953558411631,0.9849640731828232,0.7158952873686104,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,1.4906008540400495,-0.3576931960918425,0.9430332582401921,-0.764439758268453,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-2.389645351022286,0.9486448560751894,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,1.0832071591199228,0.5086231092837995,-0.08253078015478119,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.87757552297847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1370,0.7696519823772309,-1.0717834499471388,0.4062254548741711,1.7425427939177485,-0.5513116922112486,1.1232953558411631,0.9371789210938148,0.7234994764665146,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,1.4906008540400495,2.0586607302643762,0.9430332582401921,2.1202331118279774,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,1.358120392491748,0.811426330661702,0.8272934088352843,1.0832071591199228,0.5086231092837995,0.35236326050850986,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.354496960983985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
