Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
1385,50,RL,-0.4449083311812925,-0.13709035850682375,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,-0.5072951451971087,-1.0663225262746163,-1.6391784008643016,Gable,CompShg,WdShing,Wd Shng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.0097190399646904,0.3215103991553114,Rec,GasA,-1.201481187887084,Y,SBrkr,-1.045711994925232,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,P,0,0,0,0,0,0,MnPrv,No Shed,10,0.9177470195716332,WD,Normal,11.561725152903831,-0.9274478774914829,-1.5081317633250804,-0.949375971207136
1386,50,RM,-1.3880088809129771,-0.6037314538743673,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,-1.4842449168628824,2.187190544046552,-1.6276509918257562,1.0892071102059908,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,-0.6835912329104947,2.4545473268210105,BrkTil,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,BLQ,GasA,-0.15752435121284789,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,N,0,1,0,0,0,0,MnPrv,No Shed,5,1.6780169937394978,WD,Normal,11.74006900564972,-0.7584381870182788,-0.2688159335784454,-1.0036474566563192
1387,60,RL,0.4981922185503925,0.8456372463069434,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,0.6492047270274389,-0.5072951451971087,0.22143101234270435,-0.2989188515666141,Gable,CompShg,Plywood,Plywood,BrkFace,0.4664234285520626,-0.6835912329104947,-0.2301713547281517,CBlock,0.61666893008334,-0.0097190399646904,-0.6480119204930016,BLQ,GasA,-1.201481187887084,Y,SBrkr,2.6003177107766136,0.7415185647590924,Typ,2.179779846245949,-0.8057828263039871,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,1,1,MnPrv,No Shed,7,-1.3630629029319592,WD,Normal,12.429220196836386,2.0916797750525733,2.8294736407881422,0.20117952031554406
1388,50,RM,-0.4449083311812925,-0.20662297205496769,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,-0.061945154269334876,1.2890286476319983,-1.8257669208438052,-1.6391784008643016,Gable,CompShg,Stucco,Stucco,None,-0.5671527197050009,-0.6835912329104947,2.4545473268210105,BrkTil,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Rec,GasW,-1.201481187887084,N,SBrkr,2.6003177107766136,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,GdWo,No Shed,8,-0.6027929287640951,CWD,Family,11.820417517632333,0.8932474244243979,-0.2688159335784454,-1.036210347925829
1389,20,RL,-1.293698825939809,0.6138618678131302,Pave,No Alley,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,2.0715044896209864,-0.5072951451971087,1.1459720144269347,1.0892071102059908,Gable,CompShg,VinylSd,VinylSd,Stone,0.3316091483446194,2.7710916703252106,-0.2301713547281517,PConc,2.0700258811381578,-0.0097190399646904,2.2605550384519373,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,2.2541346702603136,Typ,2.179779846245949,1.015652666408314,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,10,0.9177470195716332,WD,Normal,12.84132849667433,1.2159022880550605,0.9704998961681895,1.7560575784346375
1390,50,RM,-0.4449083311812925,-0.5311085019463059,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,0.3908667512174447,-1.0002838832685998,-1.6391784008643016,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,2.4545473268210105,BrkTil,-0.8366880209714778,3.4333532520692587,-0.6480119204930016,ALQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,1.015652666408314,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,No Fence,No Shed,3,-0.6027929287640951,WD,Normal,11.782960235741939,-0.7545970576893424,-0.8884738484517628,-0.1353036894693906
1391,20,RL,0.02664194368455002,-0.1319397945402946,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6492047270274389,-0.5072951451971087,0.9478560854088852,0.7541422228815688,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.8034591290706701,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,1.2910327188036244,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,-0.9246099128032264,0.0010438362450241974,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,9,-1.3630629029319592,WD,Normal,12.367345048436393,0.6499759002584222,0.9704998961681895,0.13876731204898365
1392,90,RL,-0.2091331937483712,-0.1520269940097584,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,-0.7730950355661087,-0.5072951451971087,-0.14178152419038614,-0.8254493887907055,Gable,CompShg,Plywood,Plywood,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-1.201481187887084,Y,SBrkr,1.3849744755426652,-0.7710975407421293,Mod,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,4,0.9177470195716332,WD,Normal,11.728044909070785,0.8010603205299229,-0.2688159335784454,1.8944498663300544
1393,85,RL,-0.06766811128861845,-0.2944400876842901,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,-0.7730950355661087,-0.5072951451971087,-0.14178152419038614,-0.8254493887907055,Gable,CompShg,HdBoard,HdBoard,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,1.2910327188036244,ALQ,GasA,-1.201481187887084,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,-4.4486538117285885,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,MnWw,No Shed,12,-1.3630629029319592,WD,Normal,11.719947764402807,-0.9965882054123392,-0.2688159335784454,-0.9385216741172994
1394,190,RM,-0.4449083311812925,0.08695917403719543,Pave,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,-0.061945154269334876,1.2890286476319983,-2.188979457376896,0.7541422228815688,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-2.2900449720262954,-0.0097190399646904,-0.6480119204930016,Unf,GasA,0.8864324854613885,N,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,-0.8057828263039871,Detchd,Unf,4.2230160282102345,0.12758014784646926,Y,0,1,1,0,0,0,No Fence,No Shed,4,0.15747704540376914,WD,Normal,12.001511614739403,-0.1899510463356832,-0.2688159335784454,0.4942455417411325
1395,120,RL,-0.7749935235873818,-0.7828423158104195,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.6492047270274389,-0.5072951451971087,1.1459720144269347,1.0413406977310733,Hip,CompShg,VinylSd,VinylSd,BrkFace,-0.3143759443160452,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,1.2910327188036244,GLQ,GasA,0.8864324854613885,Y,SBrkr,-1.045711994925232,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,10,-1.3630629029319592,New,Partial,12.415437707935364,0.40158287032053136,0.9704998961681895,1.3083178234788777
1396,60,RL,0.8754324384430663,0.3271042189766184,Pave,No Alley,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,1.3603546083242128,-0.5072951451971087,1.1129526929239262,1.0413406977310733,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.8090763907459803,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,3.4333532520692587,2.2605550384519373,Unf,GasA,0.8864324854613885,Y,SBrkr,1.3849744755426652,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,BuiltIn,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,2,-0.6027929287640951,WD,Normal,12.546871224308068,1.3234539092652813,0.35084198129487204,1.2838956550267449
1397,20,RL,0.5925022735235609,6.061613375211041,Pave,No Alley,IR1,Bnk,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,-0.7730950355661087,-0.5072951451971087,-0.7691486327475424,-1.6391784008643016,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,1.2910327188036244,BLQ,GasA,-1.201481187887084,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Min1,2.179779846245949,-0.8057828263039871,Detchd,Unf,0.15350177661026865,0.12758014784646926,N,0,0,1,0,0,0,No Fence,No Shed,6,1.6780169937394978,WD,Normal,11.982935344196427,-0.1387359886165304,-0.2688159335784454,0.22288811449521734
1398,70,RM,-0.8693035785605504,-0.5156568100467184,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,-0.7730950355661087,2.187190544046552,-1.6936896348317727,0.9456078727812384,Gable,CompShg,MetalSd,MetalSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.0097190399646904,0.3215103991553114,Unf,GasA,0.8864324854613885,Y,SBrkr,1.3849744755426652,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,-3.916012474989696,-4.2151274540806325,N,1,0,1,0,0,0,No Fence,No Shed,5,-0.6027929287640951,WD,Normal,11.831386468789587,-0.11568921264291168,-0.8884738484517628,-1.0850546848300937
1399,50,RL,-0.4449083311812925,-0.3765915829504306,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,-0.7730950355661087,-1.4054570416116623,-0.7031099897415259,-0.10745320166694444,Gable,CompShg,VinylSd,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Rec,GasA,-0.15752435121284789,Y,FuseA,0.16963124030871665,-0.7710975407421293,Min1,-0.9246099128032264,0.0010438362450241974,Attchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,1,0,0,0,GdPrv,No Shed,5,0.9177470195716332,WD,Normal,11.8350162104899,0.7293592397231091,0.35084198129487204,-1.0036474566563192
1400,50,RL,-0.8693035785605504,-0.5090898409893937,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,0.3908667512174447,-1.5285930273167316,0.2754780981323948,Gable,CompShg,WdShing,Wd Shng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,BLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Detchd,Unf,-3.916012474989696,0.12758014784646926,Y,1,1,0,0,0,0,MnPrv,No Shed,10,0.9177470195716332,WD,Normal,11.831022768939786,0.05332047783029252,0.35084198129487204,-1.036210347925829
1401,50,RM,-0.9164586060471348,-0.5311085019463059,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,1.2890286476319983,-1.396515741304699,-1.6391784008643016,Gable,CompShg,WdShing,Wd Shng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-1.201481187887084,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,1.015652666408314,BuiltIn,RFn,0.15350177661026865,0.12758014784646926,Y,0,0,1,0,0,0,No Fence,No Shed,7,0.15747704540376914,WD,Normal,11.695255355062795,-0.6688118360097615,-1.5081317633250804,-1.0470646450156655
1402,60,RL,-0.3505982762081239,-0.34890730163033623,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.061945154269334876,-0.5072951451971087,1.0799333714209185,0.9456078727812384,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,-0.8057828263039871,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,4,0.15747704540376914,WD,Normal,12.170450649220747,-0.14129674150248803,1.5901578110415069,-0.24927380891267495
1403,20,RL,-0.2562882212349554,-0.4329902583839251,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6492047270274389,-0.5072951451971087,1.1459720144269347,1.0413406977310733,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,3.4333532520692587,1.2910327188036244,Unf,GasA,0.8864324854613885,Y,SBrkr,-1.045711994925232,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,7,-1.3630629029319592,New,Partial,12.174994689959311,0.04819897205837722,-0.2688159335784454,0.46710979901654104
1404,20,RL,-0.9636136335337188,0.6607319999085458,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,1.3603546083242128,-0.5072951451971087,1.1789913359299429,1.0892071102059908,Gable,CompShg,VinylSd,VinylSd,Stone,-0.09530273897895022,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,2.2605550384519373,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,-0.9246099128032264,0.0010438362450241974,Attchd,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,8,-0.6027929287640951,WD,Normal,12.552930054797935,0.5206578795175615,0.9704998961681895,1.7397761327998829
1405,50,RL,-0.4449083311812925,0.036741175363535945,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,-2.1953947981596564,-1.4054570416116623,-1.8587862423468136,-1.6391784008643016,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-1.201481187887084,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,1,0,1,0,0,0,MnPrv,No Shed,1,-1.3630629029319592,WD,Family,11.561725152903831,-0.8403822793689232,-1.5081317633250804,2.480581909181231
1406,120,RM,-1.1993887709666404,-0.808981427940555,Pave,No Alley,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,1.3603546083242128,-0.5072951451971087,1.0799333714209185,0.9934742852561558,Hip,CompShg,CemntBd,CmentBd,Stone,0.4102508117989612,1.0437502187073582,-0.2301713547281517,PConc,2.0700258811381578,-0.0097190399646904,2.2605550384519373,GLQ,GasA,0.8864324854613885,Y,SBrkr,-1.045711994925232,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,1,0,No Fence,No Shed,1,0.15747704540376914,WD,Normal,12.524530013005734,0.8932474244243979,1.5901578110415069,-0.021333570026106263
1407,85,RL,0.02664194368455002,-0.2162802794922099,Pave,No Alley,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,-0.7730950355661087,1.2890286476319983,0.023315083324655008,1.0892071102059908,Gable,CompShg,HdBoard,Wd Shng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,0.61666893008334,-0.0097190399646904,1.2910327188036244,GLQ,GasA,-1.201481187887084,Y,SBrkr,-1.045711994925232,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,1,0,0,0,0,0,MnPrv,No Shed,3,0.9177470195716332,WD,Normal,11.798111925972615,-1.2885140344115098,-0.2688159335784454,-0.2547009574575933
1408,20,RL,0.21526205363088696,-0.17314430627252805,Pave,No Alley,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,-0.7730950355661087,-0.5072951451971087,0.452566262863762,0.036146035757807775,Gable,CompShg,HdBoard,Plywood,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,ALQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,No Garage,No Garage,0.0001577613325885067,0.0001311203986101363,Y,0,0,0,0,0,0,MnPrv,No Shed,3,0.9177470195716332,WD,Normal,11.626263078808801,-1.1220650968242634,-0.2688159335784454,-1.3292763693514171
1409,70,RM,-0.4449083311812925,-0.3070589694022866,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-1.4842449168628824,1.2890286476319983,-2.023882849861855,-1.6391784008643016,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-2.2900449720262954,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-0.15752435121284789,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,1,0,No Fence,No Shed,6,1.6780169937394978,WD,Normal,11.74006900564972,-0.7136250115140201,-1.5081317633250804,0.10349084650701468
1410,60,RL,-1.1050787159934718,1.3416365562837032,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,0.6492047270274389,0.3908667512174447,0.4855855843667701,0.32334451060731223,Gable,CompShg,Plywood,Plywood,BrkFace,0.12377046635814473,-0.6835912329104947,2.4545473268210105,CBlock,0.61666893008334,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-0.15752435121284789,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,0.6275849667213612,-0.8057828263039871,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,MnPrv,No Shed,11,0.15747704540376914,WD,Normal,12.278397958261776,0.4374334107239383,0.35084198129487204,0.14148088632144282
1411,60,RL,0.4510371910638082,0.29555701468162715,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6492047270274389,-0.5072951451971087,0.9808754069118936,0.8020086353564864,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,-0.9246099128032264,0.0010438362450241974,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,6,0.9177470195716332,WD,Normal,12.345838935721968,0.3093957664260564,1.5901578110415069,0.3585668281181749
1412,50,RL,0.4981922185503925,-0.0675577449586799,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,2.187190544046552,-0.7031099897415259,0.9934742852561558,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,-0.6835912329104947,2.4545473268210105,CBlock,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,BLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Min2,-0.9246099128032264,0.0010438362450241974,Attchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,MnPrv,No Shed,9,0.9177470195716332,WD,Normal,11.849404844423075,-0.023502108748436654,-0.8884738484517628,-0.961587055433202
1413,90,RL,-0.4449083311812925,-0.3765915829504306,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,-1.4842449168628824,-0.5072951451971087,-0.7361293112445342,-1.6391784008643016,Gable,CompShg,BrkFace,Stone,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,Slab,0.001629572008344983,-9.988735831988287e-06,0.0023232836983059424,No Basement,Wall,-2.2454380245613206,N,FuseF,-1.045711994925232,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,No Fence,No Shed,6,0.9177470195716332,WD,Normal,11.407576060361786,-1.923580750129004,-0.2688159335784454,-0.18957517491857365
1414,20,RL,0.8754324384430663,0.11193940927486194,Pave,No Alley,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1.3603546083242128,-0.5072951451971087,1.1129526929239262,1.0413406977310733,Gable,CompShg,VinylSd,VinylSd,Stone,1.4887650534585055,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,3.4333532520692587,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,-1.045711994925232,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,9,0.9177470195716332,COD,Abnorml,12.456835254920373,1.4668560708789091,0.9704998961681895,0.35313967957325665
1415,50,RL,-0.2562882212349554,0.3770646894519514,Pave,Pave,Reg,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.061945154269334876,1.2890286476319983,-1.594631670322748,0.7541422228815688,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-0.15752435121284789,Y,SBrkr,1.3849744755426652,0.7415185647590924,Typ,0.6275849667213612,1.015652666408314,Detchd,Unf,0.15350177661026865,0.12758014784646926,N,0,0,0,0,1,0,No Fence,No Shed,6,0.15747704540376914,WD,Normal,12.240478903153713,0.17751699279923794,-0.8884738484517628,-0.3252538885415312
1416,120,RL,-0.8693035785605504,-0.8356355964673435,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.6492047270274389,-0.5072951451971087,1.1789913359299429,1.0892071102059908,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.1630912980853156,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,-0.6480119204930016,ALQ,GasA,0.8864324854613885,Y,SBrkr,-2.26105523015918,0.7415185647590924,Typ,0.6275849667213612,-0.8057828263039871,Attchd,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,5,0.9177470195716332,WD,Normal,12.077676615757813,0.5283401381754343,0.35084198129487204,1.3571621603831423
1417,190,RM,-0.4449083311812925,0.15649178758533933,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,-1.4842449168628824,0.3908667512174447,-2.84936588743706,-1.6391784008643016,Gable,CompShg,VinylSd,AsbShng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,Unf,GasA,-0.15752435121284789,Y,SBrkr,1.3849744755426652,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,N,0,0,1,0,0,0,No Fence,No Shed,4,1.6780169937394978,WD,Normal,11.715874472198903,0.6717422997890622,-0.2688159335784454,0.19032522322570752
1418,60,RL,0.9225874659296506,0.8267089237299485,Pave,No Alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.3603546083242128,-0.5072951451971087,0.8818174424028689,0.658409397931734,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.5390655649467018,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.0097190399646904,0.3215103991553114,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.16963124030871665,0.7415185647590924,Typ,0.6275849667213612,-0.8057828263039871,Attchd,Fin,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,5,0.9177470195716332,WD,Normal,12.73670383776449,1.5257533872559346,1.5901578110415069,3.021939976536832
1419,20,RL,0.07379697117113425,-0.11854832822731876,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661087,-0.5072951451971087,-0.27385881020241903,-1.016915038690375,Gable,CompShg,HdBoard,HdBoard,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.0097190399646904,-0.6480119204930016,BLQ,GasA,-1.201481187887084,Y,SBrkr,0.16963124030871665,-0.7710975407421293,Typ,-0.9246099128032264,0.0010438362450241974,Detchd,Unf,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,8,0.15747704540376914,COD,Normal,11.728044909070785,-0.3256709492914379,0.35084198129487204,-0.8733958915782798
